file,Layer,Module,typed/untyped,notAnyRate
chainer/training/updater.py,L0,M0,untyped,null
chainer/training/trainer.py,L0,M0,untyped,null
chainer/training/__init__.py,L0,M0,untyped,null
chainer/training/extensions/computational_graph.py,L0,M0,untyped,null
chainer/computational_graph.py,L0,M0,untyped,null
chainer/training/extensions/micro_average.py,L0,M0,untyped,null
chainer/training/extensions/variable_statistics_plot.py,L0,M0,untyped,null
chainer/training/extensions/parameter_statistics.py,L0,M0,untyped,null
chainer/training/extensions/plot_report.py,L0,M0,untyped,null
chainer/training/extensions/progress_bar.py,L0,M0,untyped,null
chainer/training/extensions/__init__.py,L0,M0,untyped,null
chainer/datasets/tuple_dataset.py,L0,M0,untyped,null
chainer/datasets/_mnist_helper.py,L0,M0,untyped,null
chainer/datasets/pickle_dataset.py,L0,M0,untyped,null
chainer/datasets/text_dataset.py,L0,M0,untyped,null
chainer/datasets/ptb.py,L0,M0,untyped,null
chainer/datasets/dict_dataset.py,L0,M0,untyped,null
chainer/datasets/concatenated_dataset.py,L0,M0,untyped,null
chainer/datasets/sub_dataset.py,L0,M0,untyped,null
chainer/datasets/image_dataset.py,L0,M0,untyped,null
chainer/datasets/transform_dataset.py,L0,M0,untyped,null
chainer/datasets/cifar.py,L0,M0,untyped,null
chainer/datasets/svhn.py,L0,M0,untyped,null
chainer/datasets/mnist.py,L0,M0,untyped,null
chainer/datasets/kuzushiji_mnist.py,L0,M0,untyped,null
chainer/datasets/fashion_mnist.py,L0,M0,untyped,null
chainer/datasets/__init__.py,L0,M0,untyped,null
chainer/_version.py,L0,M0,untyped,null
chainer/_environment_check.py,L0,M0,untyped,null
chainer/distribution.py,L0,M0,untyped,null
chainer/functions/math/__init__.py,L0,M0,untyped,null
chainer/utils/cache.py,L0,M0,untyped,null
chainer/functions/array/where.py,L0,M0,untyped,null
chainer/functions/math/polygamma.py,L0,M0,untyped,null
chainer/functions/math/digamma.py,L0,M0,untyped,null
chainer/functions/math/lgamma.py,L0,M0,untyped,null
chainer/functions/activation/__init__.py,L0,M0,untyped,null
chainer/functions/math/logarithm_1p.py,L0,M0,untyped,null
chainer/distributions/one_hot_categorical.py,L0,M0,untyped,null
chainer/distributions/log_normal.py,L0,M0,untyped,null
chainer/distributions/laplace.py,L0,M0,untyped,null
chainer/distributions/geometric.py,L0,M0,untyped,null
chainer/functions/array/stack.py,L0,M0,untyped,null
chainer/functions/array/separate.py,L0,M0,untyped,null
chainer/functions/array/squeeze.py,L0,M0,untyped,null
chainer/functions/array/diagonal.py,L0,M0,untyped,null
chainer/functions/array/swapaxes.py,L0,M0,untyped,null
chainer/distributions/multivariate_normal.py,L0,M0,untyped,null
chainer/functions/math/prod.py,L0,M0,untyped,null
chainer/functions/array/repeat.py,L0,M0,untyped,null
chainer/distributions/independent.py,L0,M0,untyped,null
chainer/functions/math/erfcx.py,L0,M0,untyped,null
chainer/functions/math/log_ndtr.py,L0,M0,untyped,null
chainer/functions/math/ndtr.py,L0,M0,untyped,null
