file,Layer,Module,typed/untyped,notAnyRate
pyspark/traceback_utils.py,L0,M0,untyped,null
pyspark/sql/pandas/conversion.py,L0,M0,typed,1.0
pyspark/sql/session.py,L0,M0,typed,0.9838709677419355
pyspark/ml/tuning.py,L0,M0,typed,0.9880239520958084
pyspark/status.py,L0,M0,typed,1.0
pyspark/version.py,L0,M0,typed,1.0
pyspark/files.py,L0,M0,typed,1.0
pyspark/profiler.py,L0,M0,typed,1.0
pyspark/broadcast.py,L0,M0,typed,0.84
pyspark/__init__.py,L0,M0,typed,1.0
pyspark/ml/tree.py,L0,M0,typed,1.0
pyspark/ml/regression.py,L0,M0,typed,0.987783595113438
pyspark/ml/clustering.py,L0,M0,typed,0.9838709677419355
pyspark/ml/stat.py,L0,M0,typed,1.0
pyspark/ml/recommendation.py,L0,M0,typed,0.9918032786885246
pyspark/ml/fpm.py,L0,M0,typed,0.9850746268656716
pyspark/ml/image.py,L0,M0,typed,1.0
pyspark/ml/feature.py,L0,M0,typed,0.9876760563380281
pyspark/ml/__init__.py,L0,M0,untyped,null
pyspark/context.py,L0,M0,typed,1.0
pyspark/statcounter.py,L0,M0,typed,0.8846153846153846
pyspark/rddsampler.py,L0,M0,untyped,null
pyspark/join.py,L0,M0,untyped,null
pyspark/sql/pandas/map_ops.py,L0,M0,typed,1.0
