file path,file type,any rate
tasks\fivetran\__init__.py,untyped,0
tasks\gcp\bigquery.py,typed,0.0
tasks\gcp\secretmanager.py,typed,0.0
tasks\gcp\storage.py,typed,0.0
tasks\gcp\__init__.py,untyped,0
tasks\github\comments.py,typed,0.1111111111111111
tasks\github\issues.py,typed,0.09090909090909091
tasks\github\prs.py,typed,0.07692307692307693
tasks\github\repos.py,typed,0.125
tasks\github\__init__.py,untyped,0
tasks\great_expectations\checkpoints.py,typed,0.0
tasks\great_expectations\__init__.py,untyped,0
tasks\gsheets\gsheets.py,typed,0.1111111111111111
tasks\gsheets\__init__.py,untyped,0
tasks\jira\jira_service_desk.py,typed,0.07142857142857142
tasks\jira\jira_task.py,typed,0.0625
tasks\jira\__init__.py,untyped,0
tasks\jupyter\jupyter.py,typed,0.0
tasks\jupyter\__init__.py,untyped,0
tasks\kafka\kafka.py,typed,0.0
tasks\kafka\__init__.py,untyped,0
tasks\kubernetes\deployment.py,typed,0.09523809523809523
tasks\kubernetes\job.py,typed,0.08860759493670886
tasks\kubernetes\pod.py,typed,0.09195402298850575
tasks\kubernetes\secrets.py,typed,0.07692307692307693
tasks\kubernetes\service.py,typed,0.09523809523809523
tasks\kubernetes\__init__.py,untyped,0
tasks\monday\monday.py,typed,0.09090909090909091
tasks\monday\__init__.py,untyped,0
tasks\mysql\mysql.py,typed,0.0851063829787234
tasks\mysql\__init__.py,untyped,0
tasks\notifications\email_task.py,typed,0.041666666666666664
tasks\notifications\pushbullet_task.py,typed,0.2
tasks\notifications\slack_task.py,typed,0.14285714285714285
tasks\notifications\__init__.py,untyped,0
tasks\postgres\postgres.py,typed,0.0
tasks\postgres\__init__.py,untyped,0
tasks\prefect\flow_run.py,typed,0.05263157894736842
tasks\prefect\flow_run_cancel.py,typed,0.25
tasks\prefect\flow_run_rename.py,typed,0.16666666666666666
tasks\prefect\__init__.py,untyped,0
tasks\redis\redis_tasks.py,typed,0.0
tasks\redis\__init__.py,untyped,0
tasks\rss\feed.py,typed,0.25
tasks\rss\__init__.py,untyped,0
tasks\secrets\base.py,typed,0.0
tasks\secrets\env_var.py,typed,0.0
tasks\secrets\__init__.py,untyped,0
tasks\sendgrid\sendgrid.py,typed,0.0625
tasks\sendgrid\__init__.py,untyped,0
tasks\shell.py,typed,0.08333333333333333
tasks\snowflake\snowflake.py,typed,0.0
tasks\snowflake\__init__.py,untyped,0
tasks\sodasql\sodasql_tasks.py,typed,0.0
tasks\sodasql\__init__.py,untyped,0
tasks\spacy\spacy_tasks.py,typed,0.0
tasks\spacy\__init__.py,untyped,0
tasks\sql_server\sql_server.py,typed,0.0
tasks\sql_server\__init__.py,untyped,0
tasks\templates\jinja2.py,typed,0.4
tasks\templates\strings.py,typed,0.4
tasks\templates\__init__.py,untyped,0
tasks\trello\trello.py,typed,0.1
tasks\trello\__init__.py,untyped,0
tasks\twitter\twitter.py,typed,0.14285714285714285
tasks\twitter\__init__.py,untyped,0
tasks\__init__.py,untyped,0
triggers.py,typed,0.0
utilities\agent.py,typed,0.0
utilities\aws.py,typed,0.16666666666666666
utilities\backend.py,typed,0.0
utilities\cli.py,typed,0.0
utilities\collections.py,typed,0.17647058823529413
utilities\compatibility.py,typed,0.0
utilities\configuration.py,typed,0.0
utilities\context.py,typed,0.375
utilities\datetimes.py,typed,0.25
utilities\debug.py,typed,0.25
utilities\diagnostics.py,typed,0.0
utilities\edges.py,onlyAny,1.0
utilities\exceptions.py,typed,0.0
utilities\executors.py,typed,0.19298245614035087
utilities\filesystems.py,typed,0.0
utilities\gcp.py,typed,0.0
utilities\git.py,typed,0.21428571428571427
utilities\graphql.py,typed,0.2631578947368421
utilities\importtools.py,typed,0.5
utilities\kubernetes.py,typed,0.0
utilities\logging.py,typed,0.06451612903225806
utilities\notifications\jira_notification.py,typed,0.0
utilities\notifications\notifications.py,typed,0.034482758620689655
