file,Layer,Module,typed/untyped,notAnyRate
src/prefect/tasks/files/compression.py,L0,M0,typed,0.8666666666666667
src/prefect/tasks/files/__init__.py,L0,M0,untyped,null
src/prefect/tasks/notifications/pushbullet_task.py,L0,M0,typed,0.8
src/prefect/tasks/notifications/slack_task.py,L0,M0,typed,0.8571428571428572
src/prefect/tasks/notifications/email_task.py,L0,M0,typed,0.9583333333333334
src/prefect/tasks/notifications/__init__.py,L0,M0,untyped,null
src/prefect/tasks/prefect/flow_run_rename.py,L0,M0,typed,0.8333333333333334
src/prefect/tasks/shell.py,L0,M0,typed,0.9166666666666667
src/prefect/tasks/prefect/flow_run_cancel.py,L0,M0,typed,0.75
src/prefect/tasks/prefect/__init__.py,L0,M0,untyped,null
src/prefect/tasks/control_flow/filter.py,L0,M0,typed,1.0
src/prefect/tasks/control_flow/case.py,L0,M0,typed,0.8
src/prefect/tasks/control_flow/conditional.py,L0,M0,typed,0.736842105263158
src/prefect/tasks/control_flow/__init__.py,L0,M0,untyped,null
src/prefect/tasks/secrets/env_var.py,L0,M0,typed,1.0
src/prefect/tasks/secrets/__init__.py,L0,M0,untyped,null
src/prefect/tasks/__init__.py,L0,M0,untyped,null
src/prefect/utilities/datetimes.py,L0,M0,typed,0.75
src/prefect/utilities/diagnostics.py,L0,M0,typed,1.0
src/prefect/utilities/backend.py,L0,M0,typed,1.0
src/prefect/utilities/__init__.py,L0,M0,untyped,null
src/prefect/client/client.py,L0,M0,typed,0.9888268156424581
src/prefect/utilities/executors.py,L0,M0,typed,0.8070175438596492
src/prefect/storage/local.py,L0,M0,typed,0.9090909090909091
src/prefect/storage/gitlab.py,L0,M0,typed,0.9166666666666667
src/prefect/storage/github.py,L0,M0,typed,0.9166666666666667
src/prefect/storage/bitbucket.py,L0,M0,typed,0.9523809523809524
src/prefect/storage/s3.py,L0,M0,typed,0.9230769230769231
src/prefect/storage/module.py,L0,M0,typed,0.8571428571428572
src/prefect/storage/gcs.py,L0,M0,typed,0.9166666666666667
src/prefect/storage/azure.py,L0,M0,typed,0.9090909090909091
src/prefect/storage/codecommit.py,L0,M0,typed,0.9
src/prefect/serialization/storage.py,L0,M0,typed,0.6666666666666667
src/prefect/utilities/compatibility.py,L0,M0,typed,1.0
src/prefect/engine/task_runner.py,L0,M0,typed,1.0
src/prefect/utilities/git.py,L0,M0,typed,0.7857142857142858
src/prefect/storage/git.py,L0,M0,typed,0.95
src/prefect/storage/webhook.py,L0,M0,typed,0.95
src/prefect/storage/__init__.py,L0,M0,typed,1.0
src/prefect/agent/agent.py,L0,M0,typed,0.9701492537313433
src/prefect/engine/cloud/task_runner.py,L0,M0,typed,1.0
src/prefect/artifacts.py,L0,M0,typed,1.0
src/prefect/backend/task_run.py,L0,M0,typed,0.8125
src/prefect/backend/flow.py,L0,M0,typed,0.9393939393939394
src/prefect/backend/flow_run.py,L0,M0,typed,1.0
src/prefect/backend/tenant.py,L0,M0,typed,0.9333333333333333
src/prefect/backend/kv_store.py,L0,M0,typed,0.75
src/prefect/backend/__init__.py,L0,M0,untyped,null
src/prefect/tasks/prefect/flow_run.py,L0,M0,typed,0.9473684210526316
src/prefect/engine/flow_runner.py,L0,M0,typed,1.0
src/prefect/serialization/result.py,L0,M0,typed,0.6363636363636365
src/prefect/utilities/edges.py,L0,M0,untyped,null
src/prefect/core/task.py,L0,M0,typed,0.8848920863309353
src/prefect/utilities/plugins.py,L0,M0,typed,0.8181818181818182
src/prefect/schedules/filters.py,L0,M0,typed,1.0
src/prefect/schedules/adjustments.py,L0,M0,typed,1.0
src/prefect/schedules/clocks.py,L0,M0,typed,0.9722222222222223
src/prefect/schedules/schedules.py,L0,M0,typed,1.0
src/prefect/schedules/__init__.py,L0,M0,untyped,null
src/prefect/_siginfo.py,L0,M0,untyped,null
src/prefect/_version.py,L0,M0,untyped,null
src/prefect/agent/local/__init__.py,L0,M0,untyped,null
src/prefect/agent/local/agent.py,L0,M0,typed,1.0
src/prefect/agent/fargate/agent.py,L0,M0,typed,1.0
src/prefect/agent/fargate/__init__.py,L0,M0,untyped,null
src/prefect/agent/ecs/__init__.py,L0,M0,untyped,null
src/prefect/agent/ecs/agent.py,L0,M0,typed,1.0
src/prefect/agent/__init__.py,L0,M0,untyped,null
src/prefect/engine/executors/local.py,L0,M0,typed,0.33333333333333337
src/prefect/engine/executors/__init__.py,L0,M0,untyped,null
src/prefect/__init__.py,L0,M0,untyped,null
src/prefect/core/flow.py,L0,M0,typed,0.9359999999999999
src/prefect/cli/build_register.py,L1,M0,typed,1.0
src/prefect/utilities/cli.py,L1,M0,typed,1.0
src/prefect/cli/auth.py,L1,M0,typed,1.0
src/prefect/cli/kv_store.py,L1,M0,untyped,null
src/prefect/cli/describe.py,L1,M0,untyped,null
src/prefect/backend/execution.py,L1,M0,typed,0.9230769230769231
src/prefect/cli/run.py,L1,M0,typed,0.9130434782608696
src/prefect/cli/heartbeat.py,L1,M0,untyped,null
src/prefect/cli/get.py,L1,M0,untyped,null
src/prefect/cli/delete.py,L1,M0,untyped,null
src/prefect/__main__.py,L1,M0,untyped,null
src/prefect/cli/create.py,L1,M0,untyped,null
src/prefect/cli/execute.py,L1,M0,untyped,null
src/prefect/cli/agent.py,L1,M0,untyped,null
src/prefect/cli/server.py,L1,M0,typed,1.0
src/prefect/cli/__init__.py,L1,M0,untyped,null
src/prefect/tasks/aws/s3.py,L1,M1,typed,1.0
src/prefect/tasks/aws/secrets_manager.py,L1,M1,typed,1.0
src/prefect/tasks/aws/client_waiter.py,L1,M1,typed,1.0
src/prefect/tasks/aws/waiters/__init__.py,L1,M1,untyped,null
src/prefect/tasks/aws/batch.py,L1,M1,typed,1.0
src/prefect/tasks/aws/step_function.py,L1,M1,typed,1.0
src/prefect/tasks/aws/lambda_function.py,L1,M1,typed,1.0
src/prefect/tasks/aws/__init__.py,L1,M1,untyped,null
src/prefect/utilities/kubernetes.py,L1,M2,typed,1.0
src/prefect/tasks/kubernetes/secrets.py,L1,M2,typed,0.9230769230769231
src/prefect/tasks/kubernetes/deployment.py,L1,M2,typed,0.9047619047619048
src/prefect/tasks/kubernetes/service.py,L1,M2,typed,0.9047619047619048
src/prefect/tasks/kubernetes/job.py,L1,M2,typed,0.9113924050632912
src/prefect/tasks/kubernetes/pod.py,L1,M2,typed,0.9080459770114943
src/prefect/tasks/kubernetes/__init__.py,L1,M2,untyped,null
src/prefect/tasks/monday/__init__.py,L1,M3,untyped,null
src/prefect/tasks/monday/monday.py,L1,M3,typed,0.9090909090909091
src/prefect/tasks/dremio/dremio.py,L1,M4,typed,0.8333333333333334
src/prefect/tasks/dremio/__init__.py,L1,M4,untyped,null
src/prefect/tasks/gsheets/__init__.py,L1,M5,untyped,null
src/prefect/tasks/gsheets/gsheets.py,L1,M5,typed,0.8888888888888888
src/prefect/tasks/snowflake/__init__.py,L1,M6,untyped,null
src/prefect/tasks/snowflake/snowflake.py,L1,M6,typed,1.0
src/prefect/tasks/templates/jinja2.py,L1,M7,typed,0.6
src/prefect/tasks/templates/strings.py,L1,M7,typed,0.6
src/prefect/tasks/templates/__init__.py,L1,M7,untyped,null
src/prefect/tasks/sendgrid/__init__.py,L1,M8,untyped,null
src/prefect/tasks/sendgrid/sendgrid.py,L1,M8,typed,0.9375
src/prefect/tasks/jupyter/jupyter.py,L1,M9,typed,1.0
src/prefect/tasks/jupyter/__init__.py,L1,M9,untyped,null
src/prefect/tasks/azureml/datastore.py,L1,M10,typed,1.0
src/prefect/tasks/azureml/dataset.py,L1,M10,typed,1.0
src/prefect/tasks/azureml/__init__.py,L1,M10,untyped,null
src/prefect/tasks/gcp/secretmanager.py,L1,M11,typed,1.0
src/prefect/tasks/gcp/bigquery.py,L1,M11,typed,1.0
src/prefect/tasks/gcp/storage.py,L1,M11,typed,1.0
src/prefect/tasks/gcp/__init__.py,L1,M11,untyped,null
src/prefect/tasks/azure/cosmosdb.py,L1,M12,typed,1.0
src/prefect/tasks/azure/blobstorage.py,L1,M12,typed,1.0
src/prefect/tasks/azure/__init__.py,L1,M12,untyped,null
src/prefect/tasks/redis/redis_tasks.py,L1,M13,typed,1.0
src/prefect/tasks/redis/__init__.py,L1,M13,untyped,null
src/prefect/tasks/dbt/__init__.py,L1,M14,untyped,null
src/prefect/tasks/dbt/dbt.py,L1,M14,typed,0.9444444444444445
src/prefect/tasks/postgres/postgres.py,L1,M15,typed,1.0
src/prefect/tasks/postgres/__init__.py,L1,M15,untyped,null
src/prefect/tasks/trello/trello.py,L1,M16,typed,0.9
src/prefect/tasks/trello/__init__.py,L1,M16,untyped,null
src/prefect/tasks/spacy/__init__.py,L1,M17,untyped,null
src/prefect/tasks/spacy/spacy_tasks.py,L1,M17,typed,1.0
src/prefect/tasks/sql_server/sql_server.py,L1,M18,typed,1.0
src/prefect/tasks/sql_server/__init__.py,L1,M18,untyped,null
src/prefect/tasks/twitter/__init__.py,L1,M19,untyped,null
src/prefect/tasks/twitter/twitter.py,L1,M19,typed,0.8571428571428572
src/prefect/tasks/dropbox/dropbox.py,L1,M20,typed,1.0
src/prefect/tasks/dropbox/__init__.py,L1,M20,untyped,null
src/prefect/tasks/airtable/airtable.py,L1,M21,typed,0.875
src/prefect/tasks/airtable/__init__.py,L1,M21,untyped,null
src/prefect/tasks/asana/asana_task.py,L1,M22,typed,0.9
src/prefect/tasks/asana/__init__.py,L1,M22,untyped,null
src/prefect/tasks/fivetran/__init__.py,L1,M23,untyped,null
src/prefect/tasks/fivetran/fivetran.py,L1,M23,typed,1.0
src/prefect/tasks/mysql/__init__.py,L1,M24,untyped,null
src/prefect/tasks/mysql/mysql.py,L1,M24,typed,0.9148936170212766
src/prefect/tasks/exasol/exasol.py,L1,M25,typed,1.0
src/prefect/tasks/exasol/__init__.py,L1,M25,untyped,null
src/prefect/tasks/rss/__init__.py,L1,M26,untyped,null
src/prefect/tasks/rss/feed.py,L1,M26,typed,0.75
src/prefect/tasks/databricks/databricks_hook.py,L1,M27,typed,1.0
src/prefect/tasks/databricks/databricks_submitjob.py,L1,M27,typed,1.0
src/prefect/tasks/databricks/__init__.py,L1,M27,untyped,null
src/prefect/tasks/great_expectations/__init__.py,L1,M28,untyped,null
src/prefect/tasks/great_expectations/checkpoints.py,L1,M28,typed,1.0
src/prefect/tasks/sodasql/sodasql_tasks.py,L1,M29,typed,1.0
src/prefect/tasks/sodasql/__init__.py,L1,M29,untyped,null
src/prefect/tasks/kafka/kafka.py,L1,M30,typed,1.0
src/prefect/hello_world.py,L1,M31,typed,1.0
src/prefect/utilities/debug.py,L1,M32,typed,0.75
src/prefect/tasks/kafka/__init__.py,Isolated,/,untyped,null
